Unnamed: 0,city,country,lat,lon
667,Hanchuan,China,30.61912655881366,113.66676928580353
199,Liuzhou,China,24.94788501662089,109.37114437233971
77,Hanoi,Vietnam,20.99860729589367,105.70056141425184
225,Baoding,China,39.02544902621396,115.10810502302736
37,Ho Chi Minh City,Vietnam,9.668504293039993,107.1708933419723
249,Can Tho,Vietnam,9.53245119902011,105.894477644634
459,Ikorodu,Nigeria,6.616195424764753,3.5675042614795753
197,Kannur,India,11.881145385031736,75.37922033372872
345,Zurich,Switzerland,47.38141768914041,8.531370114731079
508,Teresina,Brazil,-5.102317948358701,-42.74083779424083
371,Maceio,Brazil,-9.522260489098247,-35.71131093346434
22,Shenzhen,China,22.498440239150973,114.55348909790864
327,Yiwu,China,29.302944185576894,120.05727011966196
502,Aracaju,Brazil,-10.994191778710231,-37.09490370626686
68,Yangon,Myanmar,16.85421215316754,96.17039399885874
232,Hiroshima,Japan,34.55108943506213,132.7858170752005
209,Houston,United States,29.77661316813318,-95.37596167494571
707,Ansan,South Korea,37.218533110949714,126.58379743436628
575,Baishan,China,42.06836920230003,127.28423278535249
444,Haifa,Israel,32.80615487430309,35.00847067402876
654,Taixing,China,32.20205167079898,120.130024740896
172,Taipei,Taiwan,23.580951765429756,120.77209117655438
240,Hyderabad,Pakistan,25.401448022569884,68.36661984332366
15,Buenos Aires,Argentina,-34.61438467030671,-58.44592384943911
30,Hyderabad,India,17.42675290432442,78.45472476772748
593,La Plata,Argentina,-34.920523327516484,-57.95358706623155
321,Jabalpur,India,23.169481832568263,79.93529075747131
541,Sylhet,Bangladesh,24.715730869253157,91.66563744817174
108,Changzhou,China,31.625594159557423,119.63658019548154
573,Southampton,United Kingdom,50.9169969751965,-1.3987187279325777
608,Tuxtla Gutierrez,Mexico,16.739446842225163,-93.13729100934584
20,Bangalore,India,12.976302529390086,77.60301428375439
183,Chicago,United States,41.83818747621185,-87.68569214267272
295,Phoenix,United States,33.57203246872462,-112.08924107468088
695,Goma,DR Congo,-1.6465371031667346,29.188155977312658
251,Quanzhou,China,25.014568436334137,118.43176992375945
74,Guadalajara,Mexico,20.67599461290343,-103.33578850381502
334,Mombasa,Kenya,-4.021238852490788,39.65078138655145
511,Changwon,South Korea,35.17768126788579,128.6065037233005
129,Kochi,India,9.96712177530685,76.2858090534235
431,Binzhou,China,37.57844655611898,117.85384749918823
523,Rotterdam,Netherlands,51.922499363640526,4.486540766572727
18,Guangzhou,China,23.33591523775839,113.5383192379664
557,Tianmen,China,30.64534637648032,113.11310525016
393,Florianopolis,Brazil,-27.579190901938365,-48.50886069408007
304,Rosario,Argentina,-32.947549973448034,-60.69497039101993
660,Xalapa,Mexico,19.543857627254457,-96.88833349360796
671,Thessaloniki,Greece,40.66463336105267,23.10016871402287
418,Nizhniy Novgorod,Russia,56.29471458992419,43.888795920766
265,Turin,Italy,45.071749623318446,7.677985062874684
