Unnamed: 0,city,country,lat,lon
248,West Yorkshire,United Kingdom,53.74311603688495,-1.6888799178353426
672,Muzaffarnagar,India,29.415602051329024,77.72521750373083
159,Caracas,Venezuela,10.456742772335955,-66.89321103426931
355,Dhanbad,India,23.826751446396344,86.47201716917517
509,Guiping,China,23.329730970210193,110.07611579832536
498,Voronezh,Russia,51.6711682529145,39.22865873450351
510,Warangal,India,17.868456182895176,79.75514759286193
394,Ahvaz,Iran,31.29269051829059,48.70830858615311
464,Cuernavaca,Mexico,18.93887893839829,-99.26302694075078
366,Bareilly,India,28.45815732902295,79.4314454970814
120,Faisalabad,Pakistan,31.430807974660347,73.09765218714624
69,Addis Ababa,Ethiopia,8.980670637324607,38.78694977371383
8,Mumbai,India,19.11877195038275,72.87083789391804
406,Puning,China,23.285669857408003,116.0662066170175
395,Bukavu,DR Congo,-2.509147052333705,28.83966629928054
491,Huzhou,China,30.744505782930204,119.86900148143918
180,Tashkent,Uzbekistan,41.26998446012412,69.32632057496365
612,Quzhou,China,28.934472796427897,118.67462779056235
378,Tanger,Morocco,35.758725596567594,-5.834512634436774
455,Cologne,Germany,50.945625922464785,6.973699071367814
59,Toronto,Canada,43.722790367774934,-79.38841600846001
517,San Miguel De Tucuman,Argentina,-26.834705212714503,-65.2194804909068
349,Kaifeng,China,34.611375667208456,114.55137137397868
293,Auckland,New Zealand,-36.523085497191445,174.86729666747678
161,Algiers,Algeria,36.705081355404296,3.0549647453714037
526,Valparaiso,Chile,-33.01061995380883,-71.72032731760784
578,West Rand,South Africa,-26.245644276669747,27.55538442513599
399,San Luis Potosi,Mexico,22.585456441073976,-100.4165150459529
651,Bikaner,India,28.10269919921893,73.22498287819991
47,New York,United States,40.66320209700622,-73.93888124540793
658,Langfang,China,39.25883827494248,116.62799430294687
605,Liaoyang,China,41.181203280972454,123.24647185350146
111,Nanchang,China,28.65822879792228,116.02286906236046
683,Niigata,Japan,37.76765017111405,138.66803655412954
625,Ipoh,Malaysia,4.653892166430405,101.1554300154786
286,Xining,China,36.82855533148997,101.43735723335598
23,Moscow,Russia,55.55918999280623,37.3634707855081
268,Varanasi,India,25.38817972490236,82.91399692828243
659,Bucheon,South Korea,37.504228986395255,126.78863156751504
358,Belgrade,Serbia,44.809298526281786,20.42554283059211
134,Sanaa,Yemen,15.449024563659515,44.23882398831013
408,Zhuzhou,China,27.11873594921719,113.51686476638636
345,Zurich,Switzerland,47.38141768914041,8.531370114731079
421,Pizhou,China,34.39530968824197,117.88815448795894
175,Bandung,Indonesia,-6.919360138606257,107.63651364760956
255,Madurai,India,9.912556841839915,78.10194986548575
582,Seongnam,South Korea,37.40732007362345,127.11622128405962
415,Maracay,Venezuela,10.253946930777822,-67.5997133795806
717,Bacoor,Philippines,14.42809626869836,120.96581707845942
495,Mersin,Turkey,36.56515152001356,33.80776224759364
101,Kozhikode,India,11.486203565474154,75.83333770951158
257,Santa Cruz,Bolivia,-17.212532508280933,-61.52790711455109
716,Sao Jose Dos Campos,Brazil,-23.08998271112631,-45.92865787072461
50,Riyadh,Saudi Arabia,23.079996026339312,45.58673074946598
474,Yichun Jiangxi,China,28.306027111794737,114.9726030026784
397,Jinhua,China,29.11826783133269,119.95212500828792
56,Haerbin,China,45.76812504316533,126.61876471251428
655,Liaocheng,China,36.45514871990564,115.87887722634515
353,Rizhao,China,35.52155858632164,119.26629418389616
19,Tianjin,China,39.25581805725166,117.3672670962012
457,Ufa,Russia,54.756928657411315,56.049309675888104
60,Belo Horizonte,Brazil,-19.902637666589374,-43.959965731962775
194,Belem,Brazil,-1.2407186770643133,-48.459910725611735
81,Changsha,China,28.22718469491024,113.15335435709616
565,Antipolo,Philippines,14.646832104138008,121.2311011496982
361,Bucaramanga,Colombia,7.155452657612974,-73.11142713735342
187,Tunis,Tunisia,34.37829548864969,9.772812468735824
224,Taizhou Zhejiang,China,28.64315720900427,121.39554306713224
61,Dalian,China,39.5928150472907,122.20313278114998
108,Changzhou,China,31.625594159557423,119.63658019548154
576,Nice,France,43.71220992009719,7.237900258328223
496,Tbilisi,Georgia,41.721243723932595,44.81272835788628
411,Barquisimeto,Venezuela,10.06339287901834,-69.35809014106238
3,Dhaka,Bangladesh,23.835181914399147,90.24399479562412
661,Malanje,Angola,-9.54273253257994,17.04416932192282
687,Bur Sa'id,Egypt,31.17066080873634,32.375819967335964
372,San Diego,United States,32.81689667401552,-117.13344900707632
172,Taipei,Taiwan,23.580951765429756,120.77209117655438
65,Ji Nan Shandong,China,36.658740066916955,116.99872201820364
343,Hai Phong,Vietnam,20.586767446961627,106.96681177402984
714,Sargodha,Pakistan,32.082449623104765,72.68898927932494
335,Allahabad,India,25.303983930627545,81.96012876517688
719,Zhangjiagang,China,31.902355183355755,120.6199041860074
57,Madrid,Spain,40.46545569018456,-3.696427623290258
494,Lille,France,50.631845708165834,3.047004212799046
436,Guilin,China,25.3543390060662,110.51418578696004
104,Douala,Cameroon,4.009425201998848,9.663390792328991
223,Havana,Cuba,23.18196211905718,-82.33112505207794
609,Columbus,United States,39.98606004366757,-82.98494310247823
377,Yingkou,China,40.391044555390984,122.46193053534392
35,Luanda,Angola,-8.857274924156807,13.244205316245996
241,Valencia,Venezuela,10.177352861988552,-68.0078167911313
708,Wuzhou,China,23.481102659931125,110.99018296844616
154,Dubai,United Arab Emirates,25.02707173651428,55.27835421174696
245,Ludhiana,India,30.805401208255024,75.83274714435083
41,Wuhan,China,30.62312640028886,114.34306810286584
16,Kolkata,India,22.526108335457955,88.35657626638483
537,Odesa,Ukraine,46.47756196290569,30.715018863231776
185,Nantong,China,32.25357943058206,121.3755149702205
724,Huambo,Angola,-12.567387057321294,15.740685160228637
