Unnamed: 0,city,country,lat,lon
667,Hanchuan,China,30.61912655881366,113.66676928580353
199,Liuzhou,China,24.94788501662089,109.37114437233971
77,Hanoi,Vietnam,20.99860729589367,105.70056141425184
225,Baoding,China,39.02544902621396,115.10810502302736
37,Ho Chi Minh City,Vietnam,9.668504293039993,107.1708933419723
249,Can Tho,Vietnam,9.53245119902011,105.894477644634
459,Ikorodu,Nigeria,6.616195424764753,3.5675042614795753
197,Kannur,India,11.881145385031736,75.37922033372872
345,Zurich,Switzerland,47.38141768914041,8.531370114731079
508,Teresina,Brazil,-5.102317948358701,-42.74083779424083
371,Maceio,Brazil,-9.522260489098247,-35.71131093346434
22,Shenzhen,China,22.498440239150973,114.55348909790864
327,Yiwu,China,29.302944185576894,120.05727011966196
502,Aracaju,Brazil,-10.994191778710231,-37.09490370626686
68,Yangon,Myanmar,16.85421215316754,96.17039399885874
232,Hiroshima,Japan,34.55108943506213,132.7858170752005
209,Houston,United States,29.77661316813318,-95.37596167494571
707,Ansan,South Korea,37.218533110949714,126.58379743436628
575,Baishan,China,42.06836920230003,127.28423278535249
444,Haifa,Israel,32.80615487430309,35.00847067402876
