Unnamed: 0,city,country,lat,lon
667,Hanchuan,China,30.61912655881366,113.66676928580353
199,Liuzhou,China,24.94788501662089,109.37114437233971
77,Hanoi,Vietnam,20.99860729589367,105.70056141425184
225,Baoding,China,39.02544902621396,115.10810502302736
37,Ho Chi Minh City,Vietnam,9.668504293039993,107.1708933419723
249,Can Tho,Vietnam,9.53245119902011,105.894477644634
459,Ikorodu,Nigeria,6.616195424764753,3.5675042614795753
197,Kannur,India,11.881145385031736,75.37922033372872
345,Zurich,Switzerland,47.38141768914041,8.531370114731079
508,Teresina,Brazil,-5.102317948358701,-42.74083779424083
