Unnamed: 0,city,country,lat,lon
248,West Yorkshire,United Kingdom,53.74311603688495,-1.6888799178353426
672,Muzaffarnagar,India,29.415602051329024,77.72521750373083
159,Caracas,Venezuela,10.456742772335955,-66.89321103426931
355,Dhanbad,India,23.826751446396344,86.47201716917517
509,Guiping,China,23.329730970210193,110.07611579832536
498,Voronezh,Russia,51.6711682529145,39.22865873450351
510,Warangal,India,17.868456182895176,79.75514759286193
394,Ahvaz,Iran,31.29269051829059,48.70830858615311
464,Cuernavaca,Mexico,18.93887893839829,-99.26302694075078
366,Bareilly,India,28.45815732902295,79.4314454970814
120,Faisalabad,Pakistan,31.430807974660347,73.09765218714624
69,Addis Ababa,Ethiopia,8.980670637324607,38.78694977371383
8,Mumbai,India,19.11877195038275,72.87083789391804
406,Puning,China,23.285669857408003,116.0662066170175
395,Bukavu,DR Congo,-2.509147052333705,28.83966629928054
491,Huzhou,China,30.744505782930204,119.86900148143918
180,Tashkent,Uzbekistan,41.26998446012412,69.32632057496365
612,Quzhou,China,28.934472796427897,118.67462779056235
378,Tanger,Morocco,35.758725596567594,-5.834512634436774
455,Cologne,Germany,50.945625922464785,6.973699071367814
59,Toronto,Canada,43.722790367774934,-79.38841600846001
517,San Miguel De Tucuman,Argentina,-26.834705212714503,-65.2194804909068
349,Kaifeng,China,34.611375667208456,114.55137137397868
293,Auckland,New Zealand,-36.523085497191445,174.86729666747678
161,Algiers,Algeria,36.705081355404296,3.0549647453714037
526,Valparaiso,Chile,-33.01061995380883,-71.72032731760784
578,West Rand,South Africa,-26.245644276669747,27.55538442513599
399,San Luis Potosi,Mexico,22.585456441073976,-100.4165150459529
651,Bikaner,India,28.10269919921893,73.22498287819991
47,New York,United States,40.66320209700622,-73.93888124540793
